epoch,acc,loss,val_acc,val_loss
0,0.26365995,27.791092224610157,0.396094,22.23240936635506
1,0.22115384,25.846464957655275,0.38571864,21.863016741429302
2,0.2718254,25.586161327594947,0.37931034,21.71892099435787
3,0.35790598,25.338021022787316,0.3924321,21.492609652652224
4,0.2789988,25.14130976494124,0.38266706,21.298905466619264
5,0.3362332,24.89969836399232,0.39761978,21.27573953243811
6,0.3508852,24.883871258979024,0.41928592,21.14235315564423
7,0.35477716,24.757601722838388,0.41135186,21.037005280735364
8,0.36973444,24.671665588141362,0.41562405,20.971032626606323
9,0.36988705,24.631224369682528,0.4089106,20.938810446875685
10,0.3778999,24.580369934785352,0.42203236,20.947325148595553
11,0.37248167,24.561417792742944,0.41013122,20.900038359184837
12,0.36622405,24.537400958302257,0.38846505,20.872885896114084
13,0.37057388,24.49110271234943,0.37961552,20.89824030739089
14,0.3629426,24.464898147862474,0.3774794,20.8916686817317
15,0.367674,24.468475160726843,0.35337198,20.90518756199436
16,0.3628663,24.405310650593776,0.35794935,20.90008539479791
17,0.37767094,24.387391142792755,0.36405247,20.977698704728564
18,0.3696581,24.365252031948103,0.35733902,21.066174615691775
19,0.37408423,24.322230146335887,0.38754958,21.088754639088616
20,0.37828144,24.22409319673848,0.39823008,21.18053722963633
21,0.35599816,24.262230044610625,0.37931034,21.239343261078506
22,0.37110806,24.33236393678174,0.3698505,21.10037068037278
23,0.34874848,24.181468496101388,0.363137,21.335725587862893
24,0.38431013,24.270365394806543,0.2935612,21.578950815023283
25,0.38408118,24.380255487230087,0.31583765,21.20213471413532
26,0.37339744,24.425030551696143,0.39761978,21.444281011155947
27,0.37751833,24.295545070890395,0.44339335,21.52378128722269
28,0.35218254,24.22141185464731,0.4623131,21.68993858189564
29,0.44108668,24.103879176944456,0.42752516,21.27346959170824
30,0.3919414,23.974555532574218,0.39639914,21.21305256745493
31,0.35286936,23.91414062036554,0.36069575,21.972189465855404
32,0.35164836,23.909636713500717,0.40463838,21.5972541993007
33,0.37896827,23.88907485538059,0.42813548,21.57999991119217
34,0.3931624,24.009897115611913,0.31095514,22.834954348212886
35,0.38209707,24.076727443853432,0.31492218,22.409861153424206
36,0.33470696,23.81468393281557,0.4266097,22.219550739529296
37,0.4223138,23.54113705487187,0.42416844,22.56153869949029
38,0.38377595,23.600033209291862,0.37931034,21.98526805590157
39,0.32806778,23.412236398247426,0.39334756,22.868462891705267
40,0.4137668,23.351999800429386,0.4549893,22.6734449929641
41,0.35844016,23.479931701525082,0.37351236,23.883371912490897
42,0.39522284,23.33893811105954,0.37076595,24.132511407818996
43,0.38186812,23.33674854061979,0.36557826,24.16313434469289
44,0.35645604,23.20124391409067,0.45071712,23.197818032044406
45,0.4078144,22.932493319295993,0.41226733,23.813189902609718
46,0.3592796,22.869869547740297,0.40982607,25.899228270911646
47,0.37644994,22.98030973732544,0.36161122,25.277610306191235
48,0.39346763,23.124447475568424,0.3988404,25.81538086589386
49,0.35607448,22.911036118191824,0.42905095,24.321431021738388
50,0.40811965,23.039741774618406,0.3854135,27.986849705402467
51,0.3453144,23.033894335102833,0.3524565,24.912004195519764
52,0.4060592,23.024378389374824,0.46963686,25.16362433423347
53,0.39919108,22.636377327608102,0.42569423,24.88460129908683
54,0.38423383,22.393289909549104,0.37137625,22.794684394671126
55,0.38675213,22.134153389959835,0.4037229,27.913488373510496
