epoch,acc,loss,val_acc,val_loss
0,0.30458075,62.125673751357176,0.41770187,52.150774340896135
1,0.20822981,57.86137930710123,0.38509318,52.02889016192892
2,0.21226709,57.091737233037534,0.04037267,51.44474950280989
3,0.24052796,56.414541144992995,0.3537267,50.816886119961
4,0.26063666,55.99743193750796,0.2515528,50.526419133725376
5,0.27639753,55.59617453036101,0.36925465,50.1980907084779
6,0.34363353,55.34828460172096,0.37670806,50.00819382282518
7,0.32841614,55.23701040729973,0.3757764,49.768524558499735
8,0.35124224,55.067998265331575,0.38291925,49.691848195709795
9,0.36645964,54.96292808840734,0.34813663,49.75878060382345
10,0.35970497,54.74159370801463,0.3537267,49.74716910605105
11,0.36545032,54.799190909818094,0.3568323,49.66132093157087
12,0.35419255,54.95629780692343,0.3953416,49.44623493644762
13,0.369177,54.93915818137412,0.42173913,49.39968626128961
14,0.3701087,54.86265019245029,0.4304348,49.45278470531014
15,0.35791925,54.534484541045956,0.38198757,49.44947294152301
16,0.33035713,54.47131610657117,0.36335403,49.34421768662352
17,0.33920807,54.459705227206214,0.36739132,49.2770128569988
18,0.31863353,54.35710219270695,0.38198757,49.20530420623211
19,0.3371118,54.25849402765309,0.37763974,49.09402555856646
20,0.33330745,54.14684098640584,0.3341615,49.28857043722402
21,0.35364908,54.12696411417138,0.3400621,49.44597218673422
22,0.33959627,54.27587505482739,0.35869566,49.31520408014333
23,0.33400622,54.12382056313272,0.36708075,49.47581752042593
24,0.34472048,53.924042977753636,0.33881986,49.44472608388581
25,0.33913043,53.71532805543509,0.35807455,49.85446423832674
26,0.34697205,53.954332220184135,0.29440993,50.004707071055535
27,0.35473603,53.673111145540794,0.30465838,50.338913034948504
28,0.3511646,53.593280554113925,0.35993788,50.557340790174024
29,0.33680123,53.30925010657459,0.407764,50.670403360876236
30,0.36048135,53.60976810810729,0.378882,52.12601089477539
31,0.3972826,53.93639162430852,0.3704969,53.271601772900695
32,0.3791149,53.59274772857287,0.34378883,51.22298270278836
33,0.32406834,53.49451833215559,0.3863354,51.040924451365974
34,0.4132764,53.15348645678218,0.30714285,54.397415000015165
35,0.3368789,53.53427795978807,0.4009317,51.25524440789074
36,0.40962732,53.54477141244071,0.4304348,53.16824710917029
37,0.3076087,53.04624282884301,0.40869564,51.7403940473284
38,0.42057455,52.40141116195584,0.42826086,51.55730152011658
39,0.38322982,52.741474238093595,0.32329193,52.018822877303414
40,0.33858696,52.408252167553634,0.39503106,52.62371216768064
41,0.37142858,51.69298009102389,0.3621118,53.15829122318244
