epoch,acc,loss,val_acc,val_loss
0,0.2595316,27.50405196340169,0.3985481,30.07041392040772
1,0.20606391,25.64972751453984,0.38076225,29.476241158487145
2,0.3030138,25.446692135685495,0.13539019,29.246489052331167
3,0.20669934,25.148269548049072,0.21488203,29.076589903511284
4,0.38389614,24.922140550855804,0.35571688,28.808807397278166
5,0.29094046,24.704679790405407,0.34664246,28.710724232806918
6,0.34676835,24.623180626957158,0.33466426,28.747078717988114
7,0.37790486,24.51949496397352,0.35317606,28.88210842734889
8,0.38852578,24.599209320051738,0.33720508,28.612149243086524
9,0.38507625,24.417714540735048,0.33139747,28.558207799561877
10,0.3840777,24.307638441901666,0.38221416,28.529402483959164
11,0.40250546,24.212566963035123,0.40725952,28.577629668137124
12,0.3880719,24.27519884642779,0.38366607,28.719109559794735
13,0.37191358,24.256576003418854,0.3520871,28.711823510864036
14,0.37164125,24.11785682492613,0.34410164,28.621348377234707
15,0.38961512,24.16748150691834,0.3862069,28.604193972329696
16,0.37164125,24.151805509928785,0.40798548,28.798694453438483
17,0.37127814,24.126633726520303,0.39782214,28.895024572050506
18,0.3686456,24.080217477802616,0.36696914,28.86628191786972
19,0.3798112,24.027227814507466,0.36406535,28.823745730308353
20,0.35993102,24.001333375901698,0.38330308,28.929819041977343
21,0.36220044,23.973999468762543,0.39891106,29.064994955322486
22,0.3651053,23.947961188782447,0.38584393,29.12619298876089
23,0.3600218,23.96301820543077,0.3629764,29.1612620753515
24,0.37291214,23.88805634921759,0.3644283,29.350398243317372
25,0.36664852,23.812586120184385,0.37495464,29.41851540373371
26,0.37191358,23.84205657083571,0.35898367,29.505825881819543
27,0.36492375,23.751272653096294,0.35390198,29.712109056531627
28,0.36692083,23.707474831142715,0.35281307,29.82484165060109
29,0.3813544,23.636487969126318,0.38366607,29.949371731129833
30,0.3647422,23.61505778803718,0.37023592,29.78767771366071
31,0.37363833,23.715657286827515,0.4355717,30.350814750103684
32,0.36810094,23.595792872886687,0.4105263,30.348016828893535
33,0.38825345,23.721421717558552,0.34519055,30.10739899789357
34,0.3543936,23.532464663187664,0.3800363,30.582448791116207
35,0.38861656,23.60520710456865,0.38366607,31.202679808905682
36,0.40967682,23.405380292655597,0.39673322,31.20096867902309
37,0.38307917,23.37949678078889,0.3150635,30.624482551200852
38,0.39460784,23.656828909398165,0.44863883,30.475206118270403
39,0.35938635,23.480421632809662,0.4170599,30.969085588126347
40,0.38779956,23.372671418892963,0.25735027,30.99990220597781
41,0.3543936,23.053682895873713,0.41161525,30.70268219395688
42,0.42156863,22.9104468761879,0.4228675,30.993321234258246
43,0.3944263,22.762559730069917,0.43738657,31.80550107592463
44,0.36310822,22.972045183008618,0.34410164,32.48272533659061
45,0.40758896,22.703957672645497,0.3459165,31.341452207755697
46,0.40432099,22.774400392475556,0.43956444,30.958189178854497
47,0.349764,23.106930439768274,0.38838476,30.013430705823396
48,0.39006898,22.752751628124983,0.40290383,31.43607346661078
49,0.3970588,22.333004848283533,0.4417423,31.529665965306997
50,0.3966957,22.05043524144435,0.4290381,32.3086174918173
51,0.3960603,21.619701297541155,0.41161525,33.0374374008871
52,0.37000728,21.94209765764623,0.39491832,33.21589949896894
53,0.4090414,21.652544815988755,0.41306716,32.57011771366514
54,0.40214235,21.692247634533096,0.4214156,33.23249644229286
55,0.36855483,21.67235245839703,0.43049002,32.993966240026126
56,0.43954247,21.322938606716537,0.40145192,33.11355798932472
57,0.41666666,21.061547487822665,0.39201453,35.35998599819177
58,0.39678648,20.49515443447282,0.38584393,35.17534389876627
59,0.38553014,20.439200448747467,0.3676951,34.21827197758559
60,0.41866377,20.829107918943627,0.4522686,33.67271686283949
61,0.39778504,21.297775428539268,0.42504537,35.10627244094322
62,0.4209332,20.851427684595556,0.34083486,36.188395587069586
63,0.35448438,21.277743575013716,0.44101635,33.115114042417105
64,0.44635075,19.96838355393365,0.43303084,35.32732540206771
65,0.42456427,19.131305087885305,0.44900182,36.69282103259853
66,0.38162673,18.63516980041692,0.44827586,35.43494161408523
67,0.44308278,18.059224164044416,0.43012705,38.443008363311826
68,0.3987836,17.884507841014653,0.4166969,37.92401392568045
69,0.40005445,18.884407429220715,0.45807624,34.596909328121455
70,0.44498911,18.74953842163086,0.44972777,37.714883008842676
71,0.43954247,18.668239440793304,0.46896553,42.672222691309216
72,0.43482208,18.249282812673975,0.42867514,36.8460325999182
73,0.431191,18.586296310438655,0.4294011,35.105547993239384
74,0.36564997,17.67183145475976,0.46170598,39.187401974049756
75,0.45506537,17.245568609964874,0.47150636,38.56902373741413
76,0.43128178,16.99170565241562,0.46533576,39.01635171436787
77,0.40577343,15.928149848029332,0.46787658,40.696716052434404
78,0.4509804,15.199049969384353,0.48711434,39.59811258194883
79,0.43899783,15.006206182439689,0.44210526,39.40961234755611
80,0.43500364,14.428173910818328,0.476951,41.97197527876783
81,0.458878,14.688248972660748,0.45916516,40.05456118159632
82,0.38071895,15.800150543343095,0.43774953,44.498876594501915
83,0.4980937,15.987045344184427,0.38366607,46.236339454166256
84,0.45315903,15.246569984965161,0.45009074,41.428193782245614
85,0.42120552,14.480835818690325,0.44246823,41.34101824474854
86,0.4675926,13.743187290044824,0.47150636,43.32517244370144
87,0.45088962,13.050663323703674,0.42214155,41.95361777165408
88,0.43690994,12.290875087549656,0.47005445,44.75278424576276
89,0.47739652,11.8154191444469,0.47912887,44.64509769585085
90,0.45561,11.439166583266912,0.43666062,44.032692297573746
91,0.45969498,11.393617521617061,0.41306716,46.14404753115562
92,0.4810276,11.396394923881248,0.4660617,46.43101564189267
93,0.46187365,11.475557184946563,0.4279492,45.61042482407253
94,0.46305373,11.644805820592522,0.45299456,42.89044154975462
95,0.50108933,12.019886597222666,0.40181488,52.400630563227104
96,0.48583877,12.322811727516878,0.43121597,48.131853540493225
97,0.487382,12.346730049745537,0.46823958,52.176069967889525
98,0.46250907,11.866332845750199,0.41960073,41.88058789386507
99,0.46014887,11.67907718722164,0.43012705,43.708984118840654
100,0.5139797,11.593442048728683,0.5099819,44.4136280260588
101,0.4912854,11.839200176704423,0.49292195,45.085366520821076
102,0.49664125,12.330642269760608,0.4969147,46.374897982117915
103,0.46096587,12.038301633074393,0.4584392,47.83454809863857
104,0.51606756,11.03250443667022,0.5121597,48.34001351995174
105,0.48765433,11.997717847318517,0.4228675,46.29191425551953
106,0.47803196,10.950063265140454,0.44827586,47.99181402382963
107,0.48683733,10.102020242028939,0.4105263,47.58573154511772
108,0.48701888,8.745538576669077,0.43303084,51.86850103804074
109,0.49791214,7.976182289719149,0.41451904,47.6832151617199
110,0.5062636,7.54097895926986,0.43339384,47.84302565752919
111,0.51034856,7.48791353029017,0.40725952,46.658792230568004
112,0.4960058,7.306471724915348,0.43702358,48.87581882511423
113,0.54520696,7.399445415841728,0.4754991,47.45867887659644
114,0.510167,6.810692414911917,0.43303084,47.58692178881969
115,0.53177196,6.674333875908225,0.46896553,47.506862701305245
116,0.5096224,6.393532600970743,0.4417423,47.596198929026855
117,0.55673563,6.239503911724104,0.4417423,47.79726600023882
118,0.5232389,6.312136404567987,0.40145192,49.161317277690245
119,0.5214234,6.661246621271104,0.45662433,47.334876400762376
120,0.552106,6.575388741129624,0.45045373,48.02454683473452
121,0.5360385,6.676984662497139,0.40834847,48.53183562595485
122,0.5324074,6.341993565479741,0.46098003,46.427362970258706
123,0.54820263,6.54956183506253,0.43049002,48.29723945382286
124,0.53685546,6.073113961070884,0.4352087,46.92783067291315
125,0.52913946,5.785589626758274,0.46678767,48.09280264104992
126,0.5743464,6.162181931470041,0.4584392,48.59634785037724
127,0.5169753,5.779646292058298,0.44392014,47.28668397463817
128,0.563907,5.646696774009007,0.476588,48.783204792112706
129,0.55237836,5.217233992350128,0.45589837,49.10871877791445
130,0.5429375,5.107400961431283,0.45190564,46.42828417880133
131,0.5660857,5.091599212233017,0.4813067,47.804983538508196
132,0.55573714,4.7023754790804055,0.44573504,49.27373916155197
133,0.5689906,4.728072768289626,0.44283122,48.80809475298153
134,0.55755264,4.90615926969718,0.48602542,48.156436040916375
135,0.56799203,4.698086369011657,0.46098003,45.51976290251079
136,0.5818809,5.245744076169913,0.49800363,49.21551736322808
137,0.57089686,5.273346469985807,0.45009074,48.51952982658483
138,0.57171386,5.421138414110753,0.4704174,48.43985185848174
139,0.5348584,6.444624338794118,0.4446461,49.04532732124121
140,0.5576434,5.8549213985991635,0.4598911,49.70417327742395
141,0.5945897,5.404344588669643,0.52087116,48.692094903243216
142,0.5718954,5.156892645073353,0.47586206,49.624002630438
143,0.55283225,5.0482293034084655,0.46787658,50.56059327861142
144,0.58986926,4.767434250901554,0.5154265,48.60191205642617
145,0.5635439,4.496286340182297,0.47114336,50.201356715429064
146,0.5736202,4.000465418691642,0.45009074,49.977733372516944
147,0.5804285,3.8540961680935184,0.4631579,49.86922783964126
148,0.5804285,3.8416053576147373,0.46751362,49.37757875612124
149,0.57098764,3.777150301718591,0.48421052,48.52162102839475
150,0.5795207,3.57383484111459,0.4598911,48.54391037236541
151,0.59359115,3.3675803027468136,0.5241379,49.63856398899196
152,0.5870552,3.312948868338752,0.5045372,47.61302740301281
153,0.5913217,3.376103796816946,0.48421052,46.65322974840223
154,0.58051926,3.394009654385159,0.47332123,48.03909472761483
155,0.6036674,3.1875593991234585,0.48602542,46.47570765749729
156,0.5895969,3.1268873205198786,0.46860254,47.78278158918266
157,0.5795207,3.293441683032327,0.49292195,47.141161423975674
158,0.62554467,3.6181979007104554,0.5401089,47.80505286768863
159,0.60784316,3.8707660215006587,0.52667874,49.57030149345606
160,0.59150326,3.829096131162013,0.51941925,46.03098361228209
161,0.6013072,3.743618355337571,0.4889292,48.589782813153555
162,0.59867465,3.5064793768877904,0.4693285,47.697291157855744
163,0.59985477,3.483092741682292,0.47332123,46.46164118633513
164,0.5859659,3.1221881578517463,0.49582577,46.35242248368999
165,0.5912309,2.997480268658463,0.48239565,46.15805030033506
166,0.6072077,2.825909282040925,0.4813067,48.219005000396564
167,0.6031227,2.8913916288810793,0.4950998,47.530637338849466
168,0.5942266,2.7070920379939247,0.47731397,47.08749111196307
169,0.61456066,2.6779864294077056,0.50671506,46.97096784975914
170,0.6076616,2.7432842165469777,0.4813067,47.625909030588915
171,0.59658676,2.6075308767019534,0.4816697,48.72588257002095
172,0.6206427,2.6423002470206245,0.5168784,46.87133226896587
173,0.6065723,2.6229771441450653,0.5019964,47.8681204129477
174,0.60257804,2.7476827743352974,0.48348457,47.39637635329674
175,0.6216413,2.7787331917533513,0.47767696,48.04037554926102
176,0.6086601,2.789966006164717,0.53321236,46.561908742693504
177,0.62563545,2.810842689951867,0.5107078,47.987210682559144
178,0.6136529,2.9389516250240515,0.5103448,46.94801518462747
179,0.59749454,2.7779378791433706,0.4889292,46.93069724413531
180,0.6261801,2.6876491860539997,0.47295827,49.42424811832269
181,0.61764705,2.4890801350795106,0.4889292,47.178105671738976
182,0.6068446,2.4524922875623902,0.4845735,48.518652336826776
183,0.62445533,2.430721581371781,0.492196,48.71818470755852
184,0.6095679,2.4190692031998173,0.48529947,47.70436723712568
185,0.60702616,2.615188088335676,0.4907441,47.08838702303961
186,0.63316995,2.624155675490524,0.5117967,48.371719749436835
187,0.6122912,2.4138678114052343,0.49038112,47.1733984031608
188,0.6210966,2.4065471433952568,0.48602542,47.1104552724184
189,0.61465144,2.4190976153098767,0.47477314,46.37368132769521
190,0.6200073,2.284712126225601,0.49473685,47.54006660724508
191,0.6190995,2.370933402770658,0.5001815,48.899569380910776
192,0.6179194,2.4166198654631903,0.47949183,47.2627638579713
193,0.62681556,2.258589059871959,0.49582577,46.96964369149044
194,0.6173747,2.2095517783209995,0.49110708,47.55287751407243
195,0.6269971,2.2464436435491693,0.49001816,47.42376558611917
196,0.61937183,2.285273765556693,0.51833034,45.837940026368074
197,0.621732,2.1611703214821993,0.476588,48.6219364450112
198,0.6226398,2.066401141617899,0.53321236,47.314174267860594
199,0.62763256,1.9890337958228528,0.5245009,46.08980238234283
200,0.63353306,2.1557901468325458,0.507804,46.584356812686536
201,0.6224582,2.2284631098450833,0.49110708,47.442313821172974
202,0.6309005,2.345062013674925,0.49292195,46.042369450674734
203,0.62717867,2.1755808823854923,0.48711434,47.04041319499215
204,0.63062817,2.042921681939127,0.4889292,45.89434797837384
