epoch,acc,loss,val_acc,val_loss
0,0.23938517,63.12424206592198,0.43396226,49.74951512016905
1,0.3014001,58.433785407914364,0.44065735,49.52181428942968
2,0.30109572,57.721391894105835,0.10225198,49.0206177955855
3,0.115964085,56.93912271102838,0.07364577,48.37508710651084
4,0.33845687,56.52273084576354,0.40657336,48.01908762601549
5,0.28306195,56.32632263420452,0.38861838,47.964705729005686
6,0.27613756,55.98359491734032,0.35301277,47.8406382959497
7,0.3323695,55.87395333554389,0.38679245,47.660691143460774
8,0.31243342,55.69301616022565,0.38496652,47.47711054406656
9,0.34005478,55.47496882270159,0.40474743,47.31896824177924
10,0.35542536,55.29955732606532,0.42939743,47.12808788482982
11,0.35481662,55.19620469795335,0.43244067,47.106560052928586
12,0.36280626,55.142444483458476,0.4217894,47.01568211133496
13,0.3512403,55.097912570254984,0.39653075,47.05869281603952
14,0.35146856,55.155124236452146,0.3761412,47.08372254235238
15,0.3446203,54.89397915166873,0.3746196,47.27657280502273
16,0.33191296,54.90111430169168,0.39409617,47.305947845328966
17,0.34720743,54.840216502408936,0.34783933,47.28360784743083
18,0.34606606,54.82021962016199,0.37096775,47.254481936110565
19,0.32826054,54.55411845236096,0.313451,47.34306143669551
20,0.3220971,54.25852891071223,0.3761412,47.57396790173021
21,0.3361741,54.272897151702615,0.37066343,47.52202789854582
22,0.33906558,54.18777019098422,0.34510043,47.77931414445725
23,0.32331458,54.64009328426209,0.3149726,47.28698854452215
24,0.3710242,54.39427375938591,0.35301277,47.574922254008634
25,0.33777204,54.25936744862941,0.4029215,48.06195187699265
26,0.34812054,54.0577511628493,0.42574558,47.765045118418975
27,0.35177293,53.81410426974496,0.41935483,47.20551687323024
28,0.3548927,54.409060608105214,0.44522217,48.24739442710389
29,0.3115964,54.04762861141239,0.42361534,47.21441678252078
30,0.39758027,53.650230822217026,0.44978696,47.190918303087436
31,0.34317455,53.8169064955014,0.36518565,47.11983447965876
32,0.33495662,53.81808907719729,0.313451,47.93313953169801
33,0.33099985,53.38237336802711,0.4500913,48.607652739642674
34,0.36729568,53.06382580148885,0.4117468,48.878602951384146
35,0.38753614,53.34857463299675,0.33870968,49.2531201530359
36,0.35474053,53.24899276782163,0.37127206,48.30740651892803
37,0.34796834,53.09050750326047,0.33505782,49.18102661894359
38,0.335261,53.338749153068704,0.43548387,48.27213087911948
39,0.3644803,53.12547396234754,0.424224,47.8539868364665
40,0.34134835,53.280018177302416,0.3517955,47.858412231241
41,0.38304672,53.28582303423512,0.40231284,49.04072241106921
42,0.33328262,52.2506620551948,0.39409617,47.82677580565849
43,0.38578603,51.69040519065317,0.37796712,49.6604643918651
44,0.34530511,51.177971697818776,0.40992087,49.28060015250616
45,0.36151272,50.96203635283537,0.42331102,49.292040109199064
46,0.35154468,50.88009027664818,0.43852708,49.11355420052824
47,0.36836097,51.56768467864967,0.42300668,51.25576280372141
48,0.39149293,51.228538616518875,0.28393182,51.40047997900138
49,0.38974282,51.39180330140934,0.43487522,49.40611289611185
50,0.36303455,50.99342725280938,0.44096166,48.96544876609426
51,0.40732005,49.46001733127676,0.38283628,49.9797434142212
52,0.36379546,49.19186659182901,0.34723067,49.576981141084005
53,0.39057982,49.27018529206646,0.37644553,52.368151990364616
54,0.38266626,50.49628799013525,0.4287888,50.20838442969018
55,0.41850555,50.933185822959,0.3761412,50.05754451554357
56,0.374981,48.65936211142034,0.4090079,51.80636316091638
57,0.41218993,47.20540456752983,0.42057213,51.969493359817065
58,0.3174555,47.083829302418415,0.3874011,52.86745958101873
59,0.37589407,47.08938730065998,0.32166767,49.554439194087784
60,0.36691523,46.31381867948215,0.4272672,53.45436882348737
61,0.36973062,47.3853699854385,0.4485697,52.856142737121026
62,0.41226602,46.946299719966504,0.40383446,56.90239454142872
63,0.38997108,45.933055327918645,0.39257455,53.43912860408326
64,0.3777203,45.062805786504356,0.44126597,52.46234339820272
65,0.40237406,45.18541572627693,0.42544127,50.87526961992372
66,0.40153706,46.95503666781523,0.37340233,49.5141707853943
67,0.40617865,44.491333561643145,0.41265976,54.55822939184912
68,0.37056765,42.36190595381555,0.4713938,52.71887698089358
69,0.4199513,40.84727026777278,0.4628728,55.51819452714136
70,0.41454878,41.051232542445206,0.43487522,54.78809999128122
71,0.397352,43.38690196112617,0.42696288,59.85273206342812
72,0.38289455,44.22260332782416,0.44552648,56.91406523506596
73,0.42976716,43.45331898528026,0.4087036,59.54878702935691
74,0.4236798,39.07427256881257,0.465916,63.64310425371204
75,0.39255822,37.47744028239177,0.46348143,61.61266850003076
76,0.4379851,37.98516497265855,0.43122336,60.912699605949896
77,0.3972759,36.61682684507531,0.46652466,62.211905889807134
78,0.39293867,39.2144361924697,0.43791845,60.495335961432986
79,0.4377568,38.26763549552735,0.4287888,65.65612476741259
80,0.3984173,36.79693837674527,0.4756543,66.13780689297546
81,0.4256582,35.809725674768686,0.47961047,60.476091571791606
82,0.40998325,34.969771097973045,0.46713328,63.271873543774724
83,0.4171359,32.76820849254784,0.47504565,65.62578482462442
84,0.4209405,32.898816291136825,0.4561777,69.70395303309435
85,0.4483336,31.75107008731269,0.47078514,65.29079836603351
86,0.40077615,30.933704517000507,0.47595862,63.09294921076305
87,0.4424745,31.63239449399589,0.50030434,66.12272296239165
88,0.4292345,34.55479254930862,0.45130858,63.05444252004873
89,0.4558667,35.69012965439045,0.47656727,66.26443757041518
90,0.43570232,33.58030318662359,0.49087036,67.06310390163614
91,0.46750876,31.27209081926986,0.491479,69.15576638089979
92,0.40564603,28.724786774968106,0.46622032,68.65126454590735
93,0.42124486,27.7987849712009,0.46409008,73.53185508574789
94,0.42139706,25.98771338737858,0.525563,72.38686772751068
95,0.44194186,25.504414249420748,0.5149118,71.8681889381339
96,0.46476945,24.775128802431716,0.4945222,73.99342154876096
97,0.43166944,25.1108431886491,0.45800364,76.8203076683597
98,0.45655152,25.638485192708313,0.5398661,74.10197553675275
99,0.44034395,24.716758159393045,0.53743154,69.33698533674021
100,0.47511795,23.349253925444817,0.54899573,75.71290359450634
101,0.46028003,23.599402178913977,0.48569688,76.81332735048876
102,0.46568254,22.976317199030127,0.53347534,77.46111400694798
103,0.43920255,22.23399112700255,0.53621423,72.33842065199366
104,0.47983563,21.015262437508976,0.53743154,73.88320710640163
105,0.4764876,20.387697100548635,0.4930006,77.7614841008433
106,0.43927866,20.5754967281543,0.55782104,74.995722064287
107,0.48858622,20.007642656424114,0.5541692,71.75744801182901
108,0.48265105,20.004562395926282,0.50030434,72.07276396423451
109,0.48242277,19.929388262368903,0.5249544,76.87950968263502
110,0.46104094,19.74452371884655,0.5383445,74.57401332518566
111,0.47466138,20.506795795082482,0.5626902,75.9455060349393
112,0.47762898,21.117235717227736,0.48630553,79.27860876676591
113,0.44194186,21.97790518258373,0.5082167,72.22569518690057
114,0.47603104,20.69826999064033,0.52647597,68.60034229838115
115,0.49779335,19.367093609014688,0.53956175,70.97191862732045
116,0.4614975,17.791138474390834,0.5143031,70.72146811807438
117,0.48135749,16.571224068456036,0.52251977,72.58334193168729
118,0.47991174,16.49088327824081,0.54351795,74.40912040297171
119,0.48318368,15.631397856005684,0.5337797,75.25633316829447
120,0.51065284,15.180822246206386,0.5167377,77.33871374983507
121,0.48135749,14.450866959879086,0.5444309,75.47428445241398
122,0.49086896,13.99134470748495,0.5429093,73.03364627069622
123,0.51065284,14.648153909390928,0.52343273,74.10649071970293
124,0.502511,14.334076701878159,0.5328667,71.3062553521851
125,0.50722873,13.747628017786049,0.53925747,76.9707269395769
126,0.5205448,13.828967655508727,0.5018259,75.52138802545214
127,0.48242277,14.29420148921764,0.5276933,70.86208858942739
128,0.49398875,13.338764880204597,0.54473525,73.23894101617108
129,0.5054025,12.752204665780667,0.5365186,72.98340282103527
130,0.50829405,12.405385937688559,0.5581254,72.18430714250263
131,0.52480596,12.270799884148845,0.5209982,71.27900100262225
132,0.51567495,12.945855697927328,0.51186854,74.7378972309505
133,0.5088267,12.381176246172252,0.52921486,72.76662706966017
134,0.51445746,12.614896870007746,0.542605,69.49343620388521
135,0.51940346,12.536007129443941,0.48843578,74.60834715269138
136,0.51194644,12.175506268148462,0.5283019,77.64339976853448
137,0.5184903,12.18746200476475,0.5276933,74.9601815096576
138,0.53340435,11.589014768128779,0.5209982,73.72742212333841
139,0.52944756,11.702649879303175,0.5505173,77.1922297648954
140,0.5187947,10.618071240824372,0.5337797,80.4266000284484
141,0.53150207,10.212251921219652,0.56512475,78.9703212628913
142,0.5291432,9.75549947883491,0.5505173,72.94484395394583
143,0.52777356,9.313482999475085,0.53530127,76.5167030014066
144,0.52777356,9.324219656941228,0.5413877,72.54676086555801
145,0.54032874,10.616863834968605,0.5453439,73.58284380605724
146,0.52724093,10.407497368996736,0.5194766,75.55248661238612
147,0.5245016,11.448950180523363,0.53347534,77.92642699953846
148,0.5566885,11.838568539656455,0.5483871,73.35600181389204
149,0.54634,11.258095507896794,0.53043216,77.53672368426332
150,0.5365241,10.549602385979412,0.52191114,75.58159969002462
151,0.52975196,10.430680428297258,0.542605,75.83960403005887
152,0.54131794,9.257027940760281,0.5325624,77.02209496338484
153,0.55402523,8.857659100252569,0.5276933,77.6315274369187
154,0.5476335,8.315393444828166,0.5386488,76.18839880118483
155,0.55387306,8.505295744807258,0.5383445,70.81811604003535
156,0.54466593,8.794467342805143,0.53682286,74.13785220034153
157,0.5527317,8.588225211967998,0.551126,73.14237672152203
158,0.5480901,8.8206784061202,0.5389531,72.90575648311864
159,0.54101354,7.856557214936788,0.5386488,72.62019734490012
160,0.57190686,7.656864503913592,0.51795495,75.66023158736876
161,0.54968804,7.44083088464959,0.558734,73.18773093893988
162,0.5572211,7.475205807159016,0.5185636,73.19813246909831
163,0.5716025,7.401238533046724,0.5453439,77.87493712830964
164,0.56992847,7.276888118416474,0.5438223,77.18402461343906
165,0.5616345,7.834717429948713,0.53469265,77.72594827105196
166,0.5808857,7.82344850062816,0.56512475,78.44981528808631
167,0.5724395,7.424293194853394,0.5015216,77.76249082800969
168,0.5490793,7.010752290881872,0.55021304,78.50906464709644
169,0.5789834,7.105825558769668,0.5569081,76.33921781227636
170,0.5821032,6.701963645249736,0.53621423,79.72140611589354
171,0.5685588,6.768180032676984,0.53530127,79.17401479673472
172,0.5639933,7.325557996431745,0.56482047,79.72784656471256
173,0.5780703,7.135753850018193,0.5620816,77.25406022167613
174,0.5722873,6.9225139638238655,0.551126,75.92408137632012
175,0.56346065,6.925844664661476,0.5584297,74.40496257333878
176,0.5771572,7.158538911499003,0.5566038,75.05047702847351
177,0.5709938,7.289577175104678,0.534997,72.03677266934116
178,0.57951605,6.886657535821186,0.5572124,76.08035070752489
179,0.5800487,6.8064301686278945,0.5581254,75.36074661468487
180,0.57502663,6.177147107696881,0.542605,74.07414318045247
181,0.5855273,5.761527238253534,0.5654291,75.10831890001721
182,0.58370113,5.467529236499332,0.5459525,73.31425521581258
183,0.58765787,5.362408726677251,0.54899573,75.90336646731859
184,0.5847664,6.3064016701333,0.53469265,73.81899275869694
185,0.5933648,5.855257465349196,0.5359099,74.5721578777961
186,0.5792117,5.724456874298516,0.5477784,74.3176186736299
187,0.6018871,5.803441966220389,0.5313451,72.34136298394972
188,0.58788615,6.844094253968764,0.55203897,75.2834829422155
189,0.5933648,6.650680324654296,0.53743154,71.74873088760052
190,0.5916908,6.548826788789223,0.54473525,72.834158453358
191,0.59283215,7.245875341492036,0.56360316,71.88560925354264
192,0.59085375,7.361307626172589,0.54625684,72.99981781628098
193,0.6025719,6.319871290363944,0.56299454,73.7292908652846
194,0.5858317,5.6468010940538695,0.56786364,72.71976840111518
195,0.6017349,5.301197324254853,0.54686546,72.07447376123523
196,0.59191906,4.782553674368858,0.5505173,72.50598683186007
197,0.5850708,4.610077265389814,0.5566038,71.68910544889407
198,0.59549534,4.717982399084492,0.5517346,72.07580734503682
199,0.60112613,4.875520192765878,0.5566038,72.88972016448882
200,0.5936692,4.60458840002772,0.5477784,72.35987006087022
201,0.59473443,4.6254545878536755,0.53682286,72.32208917145314
202,0.6112464,4.404693512879556,0.5514303,73.65850747886839
203,0.59678894,4.487018442611102,0.5517346,73.79848043728514
204,0.6028002,4.5080481267487,0.55477786,72.08997677915066
205,0.6050069,4.272097347751815,0.56512475,72.06826565835945
206,0.60957235,4.494124460194938,0.5313451,72.22931748690289
207,0.58978844,4.618410293197109,0.54686546,73.22115292958348
208,0.61345303,4.737896816169195,0.55964696,72.07045120824348
209,0.6139857,4.6152835206850495,0.53743154,71.53649331532233
210,0.60112613,4.464218231608853,0.5684723,70.00986870773232
