epoch,acc,loss,val_acc,val_loss
0,0.22631988,62.42830498618369,0.4263975,52.316264850308436
1,0.27368012,57.91848367015768,0.42142856,51.981119082433096
2,0.24378882,57.1499537165861,0.029192546,51.62692759259147
3,0.15854037,56.474231709308505,0.16645962,50.84702277805494
4,0.32274845,56.005022781087746,0.3841615,50.494448084860856
5,0.2912267,55.81055925973454,0.35093167,50.36089154356014
6,0.279736,55.52327952651504,0.34409937,50.07854437028399
7,0.35512424,55.23282524251049,0.38043478,49.82105810508965
8,0.3322205,54.99294682022948,0.39037266,49.59490580114519
9,0.3506211,54.8446197580847,0.3779503,49.57174960782069
10,0.35326087,54.860348100839936,0.36925465,49.63517080271466
11,0.3619565,54.919309392182726,0.34937888,49.71803010739155
12,0.3632764,54.75705134113383,0.35155278,49.56112192758122
13,0.35131988,54.726888046501585,0.38229814,49.390163668046085
14,0.35613355,54.89058206570074,0.39285713,49.40051960441637
15,0.35054347,54.80486731795791,0.41118014,49.39157522450323
16,0.35163045,54.65122338407528,0.3857143,49.456367345774396
17,0.3572205,54.5915078524477,0.3931677,49.74099024423161
18,0.33548138,54.57492852418319,0.34503105,49.56364848450844
19,0.32018635,54.22659169783503,0.3630435,49.440956300534076
20,0.35201862,54.19792066420087,0.3636646,49.35611005984478
21,0.32763976,54.04769438749515,0.38757765,49.43916002830363
22,0.35007763,54.09553401425759,0.31149068,49.55597827508583
23,0.34487578,54.128790541465236,0.40031055,49.752333357911674
24,0.35085404,54.11994380121646,0.33602485,49.42854647429093
25,0.32197204,54.05615724717608,0.40434784,49.2420836549368
26,0.37857142,53.84308497150492,0.35341614,49.52491247046808
27,0.3568323,53.71907791232471,0.33571428,49.91346024696871
28,0.33850932,53.475395039149696,0.3052795,50.43193142813925
29,0.36156833,53.67337050467545,0.35776398,49.79351084928335
30,0.3351708,53.13645999150246,0.33913043,50.621778424186
31,0.38090062,52.99592435848639,0.3801242,51.662742226168234
32,0.36048135,52.66558097697193,0.41024846,50.101819321531686
33,0.35815218,52.458126018358314,0.4400621,51.79501566442644
34,0.39759317,52.66728261627766,0.36956522,53.27910535824225
35,0.35085404,52.604332153841575,0.31925467,50.80075692123508
36,0.3972826,53.00595680971323,0.41770187,52.89105725021836
37,0.3382764,53.07174800375233,0.29099378,52.557834748451754
38,0.38408384,52.56381601013752,0.38819876,51.816729869013244
39,0.371118,52.75138202453992,0.43540373,51.68904740232858
40,0.33012423,52.831667582588906,0.47453415,52.25545479436839
41,0.3880435,52.18580829904687,0.41770187,52.14027460702458
42,0.42026398,52.78500621037453,0.4456522,52.99573362836186
